id,infra,pace,import,power,storage,bio,index,scenario,wind_onshore,wind_offshore,open_field_pv,roof_mounted_pv,hydro_run_of_river,fossil_depletion,human_toxicity,land_occupation,marine_toxicity,metal_depletion,climate_change,battery
85.0,0.2036233465216526,4.106279557670697,0.0687366906308112,46.287986091140205,5.898408408291407,0.9639330838725176,0,85,29.809754491535198,,,,1.6155,921274721.4085915,817033422.7900658,484353941.42634064,32980612.623915534,68921604.89308883,3173065541.1714787,1.4681378682849367e-07
86.0,0.1892581794616809,4.176020479508905,0.0895205551760504,44.118202380258104,5.898387139478899,0.9639545616671604,0,86,27.7067436600041,,,,1.6155,884520074.411927,768842490.922482,469047329.9823023,29293826.448324114,53526347.33369967,3051671213.984266,7.899292349189882e-08
87.0,0.2036091716489548,4.106022969167338,0.0687555268037861,46.286044454905436,5.8984062233031,0.9639251895678738,0,87,29.8076793391409,,,,1.6155,920637135.4981619,811881025.1878756,484115573.5395101,32262970.651161533,65143715.15540651,3171069267.5865493,1.297315947456649e-07
88.0,0.1892518788808639,4.175966187286906,0.0895171407400175,44.11734062141329,5.8984105352798135,0.9639228514985648,0,88,27.705821276738554,,,,1.6155,885735907.0906758,784378871.0644361,469486190.62324065,31527044.47168064,65374949.74974739,3055330400.4886317,1.3748173602732394e-07
89.0,0.2036150270070578,4.106140895577128,0.0687590835233491,46.28681629519083,5.898384924887688,0.9639548836841338,0,89,29.8085365433392,,,,1.6155,919518043.5445777,797383875.884314,483712488.01909554,30177613.34428971,54077645.723656595,3167706177.183419,7.605711169587241e-08
90.0,0.1892639450052348,4.176059010429786,0.0895196831768092,44.11902949972984,5.898375294255414,0.9639649176210004,0,90,27.7075877156627,,,,1.6155,883980109.7768523,761711160.4220799,468853400.7072413,28266978.716299444,48075986.27911644,3050051882.337323,5.234084549264888e-08
91.0,0.4955740614631264,7.085008104473599,0.1561112495614454,92.09080886315195,5.908301663216882,0.5702074107623075,0,91,,,70.89513921212031,,1.6155,28674862080.89188,359683256514.2472,9444151755.516481,51657124802.70291,274006531150.76245,86587048863.23883,0.009206431092601
92.0,0.4883113439953589,6.884824564671829,0.1059846704897481,91.18475971307355,5.9122375424956095,0.9998743597733484,0,92,,,69.28590142042843,0.0126097035720016,1.6155,37220483984.584206,473418858093.4804,12181578726.793709,68042945639.259094,360987732527.7948,112188464111.04005,0.012103080723456604
93.0,0.4782997870695002,6.875076092760123,0.147669198040033,89.12654581352072,5.927255241076,0.8403349070876883,0,93,,,68.41952593992148,0.1991066340708655,1.6155,21818225765.290577,269030793585.61276,7321972812.959735,38600645017.40988,204704239319.35748,66027233483.7411,0.00664200318093
94.0,0.4884794263087158,6.889051980881592,0.1065143693262016,91.22662101492519,5.912255229551398,0.9908793680913844,0,94,,,69.32013000229094,0.0132136776550894,1.6155,37037286736.42099,470994849546.0103,12123418736.076773,67693819518.365395,359134593531.0665,111639245832.24551,0.012041560290062295
95.0,0.4786924136395311,6.876955439795109,0.1470030006583924,89.17954902146865,5.927943510246766,0.8459003421025678,0,95,,,68.48558607946329,0.1973582601090149,1.6155,21724992243.94858,267782048116.56842,7288611048.396464,38420728544.346634,203749131112.0014,65747981890.86198,0.006620954507931
96.0,0.4885306271740657,6.889224800356657,0.1064289485078139,91.23297502431792,5.912191298720325,0.9914019287318632,0,96,,,69.32692572190085,0.0124248823521196,1.6155,37075916280.86659,471504360036.5071,12135597890.90374,67767191723.67522,359524032403.2192,111755115560.97145,0.012055733640922595
97.0,0.4781744056083043,6.873355820816797,0.1475291075729395,89.09742797385772,5.9276287624995785,0.8475219028862659,0,97,,,68.40996704781821,0.2098949983295097,1.6155,21357636183.57474,262907950455.94672,7175619897.84707,37718582236.98277,200022044550.77,64646978417.26483,0.0064664758767426994
98.0,0.4884710636511486,6.888359329862671,0.1063614709960594,91.22344594678874,5.912072239535677,0.992132813983004,0,98,,,69.31800314198368,0.0114276701401834,1.6155,37108120417.28027,471931819076.8213,12145598399.900045,67828769723.642845,359850897055.6493,111851636680.5232,0.012068513540191186
99.0,0.4793272339106036,6.882621896782708,0.146750588984393,89.27152096404643,5.927694155790071,0.8453741001613473,0,99,,,68.58112243264914,0.1931893585102018,1.6155,21818843955.921356,269010207980.64145,7315933392.5403595,38597537942.08081,204687491356.7956,66029820312.90753,0.006652909675674
100.0,0.4883280191721572,6.887533135436748,0.1065778414949918,91.20113697063974,5.912336356536949,0.991390294161536,0,100,,,69.29805726897719,0.0146353906125856,1.6155,36998522030.98621,470479866555.72644,12111774324.89527,67619626387.932655,358740761724.64294,111523065972.87839,0.01202613132444057
101.0,0.4139533660105947,6.444772171311096,0.1385252360572654,83.3244536097732,5.905235889766189,0.5701663596817853,0,101,,5.159565569517063,59.36686875912873,,1.6155,16950847548.719528,203283677317.87943,5696124459.180288,29122014777.125553,154379475277.24667,51472691150.76219,0.005008657927176245
102.0,0.4869304123785448,6.873111407630773,0.1062512644992418,91.00221008499882,5.9122375590845815,0.9998931214760822,0,102,,0.0363592963121329,69.08671637911132,0.015349202320014,1.6155,37086537551.46476,471662025298.79004,12139182534.415197,67790026793.45921,359645406825.587,111786468069.3733,0.01205411021285826
103.0,0.4079794628093968,6.324494954975847,0.129500789544417,81.71471564124506,5.922235600232434,0.8366013301780748,0,103,,4.767948250954619,58.43212713674117,0.1396850207322559,1.6155,17195714921.796333,206343884018.22476,5824539531.423408,29561014157.169094,156707934516.44568,52209420324.52362,0.0048662899591486
104.0,0.4884424467832882,6.891038000648102,0.1067702103022866,91.24586018076617,5.912382159785746,0.9844297199443816,0,104,,0.0261214976014193,69.31477838203062,0.0150445632607365,1.6155,36985666123.88369,470271125544.0463,12107878156.452131,67589278199.72532,358579308160.81805,111485480842.20229,0.012020589662464262
105.0,0.4078628799372196,6.32203203030446,0.1290377105047979,81.70727640279493,5.921545232814131,0.841205357750857,0,105,,4.768815130691058,58.43127109138689,0.13620846949458149,1.6155,16966455854.610104,203306704444.0106,5751715923.428223,29123541029.465973,154385810598.7053,51522319593.88767,0.0047875247238508
106.0,0.4819276176733407,6.842464482035553,0.1118447368962488,90.29178797451111,5.9218287823526055,0.9729703237563592,0,106,,0.1438185414076526,68.41872885363647,0.0787001724966566,1.6155,34271635006.081493,434245155350.2188,11267218679.902744,62399481061.24732,331031096592.22125,103351261441.59077,0.0109726680406842
107.0,0.4058587949817318,6.299012651439426,0.1244352115141147,81.55614655603506,5.918048822019972,0.8824901006941632,0,107,,4.910834437251198,58.15885713328105,0.1151802817952991,1.6155,16957014988.256863,203207072286.44504,5740314730.232197,29109455238.648132,154311289130.48495,51493582443.62387,0.004826498366039719
108.0,0.4852545672855625,6.873963818348104,0.1114064617516803,90.78663902856597,5.919605430143292,0.9545513398631776,0,108,,0.1030504122005501,68.87765523777713,0.0609416964951821,1.6155,35182497074.299934,446312253055.6643,11550774271.20814,64137645632.176155,340257306185.8936,106081776657.72305,0.011331533556164201
109.0,0.4046302019863766,6.285850609726245,0.1223333145788014,81.45374301899588,5.916905568175278,0.898734249465448,0,109,,4.99569411250906,58.01308267506456,0.1006228464871525,1.6155,16957021789.98614,203203325780.98163,5735831336.524871,29108923270.701057,154308422987.95062,51493915973.500435,0.004842200744899666
110.0,0.4904830668329331,6.919697043820408,0.1095379123767627,91.56861691397023,5.912912443254425,0.9316807174434122,0,110,,0.0272625140406108,69.5889488317041,0.0160318108151754,1.6155,37349959953.128815,475059822457.641,12225485416.839876,68278734797.41655,362238599864.993,112578423847.13861,0.012146083174910867
111.0,0.4738065450070177,6.672899787523544,0.0511071323734823,88.6574749985018,5.908635331897885,0.0643516116285188,0,111,22.85517434423803,,45.47530376252177,0.0386770690086032,1.6155,13531747652.069416,161057914179.52908,4577781606.982503,23062791046.832355,122246302018.11424,41145132971.9315,0.0043661351406576
112.0,0.4499560145293915,6.311529472412355,0.0524480972801956,83.39571125035229,6.038637917161331,0.545156578842044,0,112,17.66245203384795,,44.07571011062314,1.538525746080622,1.6155,20725987067.937584,255983981714.62732,7257815307.408628,36729634243.89659,194786659593.11496,62699184927.64135,0.0048627220884305995
113.0,0.4729836227735125,6.680252610769719,0.0480968782868146,88.7644694764138,5.9450054016109775,0.0998790380351092,0,113,22.514007984076976,,45.76597037731164,0.0356516401061817,1.6155,14043603861.101847,167619358887.9562,4800791953.818518,24005852759.844482,127250169874.97333,42680354553.34539,0.003919184682012
114.0,0.4592443288635057,6.432718825627906,0.0545206482211066,85.16007689129026,6.011249403548115,0.437571029546025,0,114,18.602657310646933,,44.90738596766494,1.294461092860189,1.6155,20845863618.88122,257887449325.0571,7212412150.439886,37006839562.84055,196261074691.35373,63054007550.20981,0.0049714163610627
115.0,0.4698167684121783,6.647364821158221,0.0472522479510279,88.28428018080679,5.9536503791759365,0.1407677156991373,0,115,22.27909865457447,,45.542174454666885,0.06688007680625441,1.6155,13116644292.09889,155307315851.1186,4539666205.187069,22231959671.529274,117834036078.16766,39900701625.39615,0.0034089071661609002
116.0,0.4586188086040325,6.428601816470652,0.0545067425777832,85.10008199169052,6.008874069144143,0.4248740671050445,0,116,18.778398048542527,,44.73104731206884,1.27162127054275,1.6155,19949720657.62013,245957649831.794,6893947795.4680605,35288444126.68557,187139350209.7464,60369288639.337204,0.0047602533441558
117.0,0.4652982418436179,6.593371997516504,0.0448210076083086,87.49936996484489,5.970362338000046,0.208213279095892,0,117,21.736832417969598,,45.43561896856092,0.0515174519271351,1.6155,14059832042.107409,167575459544.14383,4866622097.702127,23997175417.520565,127201731765.20381,42731593151.561775,0.0033512675209383
118.0,0.4454911514016316,6.248682570600215,0.0503022419306361,82.47835412417488,6.032587482004088,0.6609843493335247,0,118,17.03899477750698,,43.70279017526191,1.7199253881649939,1.6155,20921439084.588303,258490852521.34186,7451198024.143445,37089035612.1854,196693651369.57526,63281668675.31815,0.0045913722840001
119.0,0.4755736031420827,6.7080548782663785,0.0526963736634585,89.16914246527033,5.943134387528014,0.0918149607436611,0,119,21.7044190068314,,46.72529107074323,0.031788128585601004,1.6155,16019622195.263897,194004510878.85107,5422065356.279873,27807885984.4396,147433404003.23102,48598291210.36847,0.0048118071700794
120.0,0.4603258036685742,6.42082178007331,0.0531094777420275,84.9868801293843,6.021339080158269,0.4775091735161017,0,120,18.286245411839516,,45.172140588933125,1.4103872710338652,1.6155,21734687845.773438,269226192761.60458,7511789913.6323595,38636614082.782036,204907703259.3672,65730352307.39165,0.0052921058683293
121.0,0.4623059354567385,6.338197729374011,0.02376297639409,83.6112909699982,5.956953853720681,1.0003202480562463,0,121,15.183129204720041,0.10442207120235619,47.52893397702059,0.2534198661325712,1.6155,85703703214.54128,1114846185511.52,27719171575.657677,160424831385.92606,851344227140.3706,257535645677.04245,0.0333926797423183
122.0,0.4651357298637222,6.450537432438491,0.0361653265396981,83.7862136573129,6.016308016218871,1.0004011829627355,0,122,13.026696236965773,0.3844962230546184,48.65530322679673,0.942234008946017,1.6155,78089837483.40349,1014811455606.1398,25271544657.382153,146022447155.1091,774904001087.7238,234689715303.4932,0.0268870851870584
123.0,0.4702135276753402,6.549075341340988,0.0335477321540493,84.66920405749838,5.995299665181031,1.0003458453411678,0,123,13.856625166672396,0.2639471511071922,49.793862974206654,0.6157575537659608,1.6155,74306159832.78053,964841477132.4797,24058661632.65745,138826153224.38098,736707467586.4364,223345365509.4917,0.0266615539183408
124.0,0.4671194552796566,6.416568505044035,0.0302237046138839,84.24277755357176,5.984698614846756,1.0002513127680503,0,124,13.051775821571875,0.2246127466751948,49.10525882790215,0.5230438762366962,1.6155,93542340225.38747,1219415725462.0686,30223337272.008724,175491925234.50522,931327478867.7509,281011808247.5166,0.0346222012230131
125.0,0.4679919758583886,6.553763880798299,0.0359344387156043,84.25738834019492,6.003766827015688,1.000392602289768,0,125,14.10789846281181,0.3332366166346767,49.221727745618,0.8097200065416509,1.6155,64839732165.01636,839553791573.4377,21024396564.78296,120781182884.80103,640925603047.4412,194966640550.83105,0.022124120395835
126.0,0.4796503404258372,6.504103755586989,0.029323830989778,86.19749707834421,5.96553086283962,1.0000614682884552,0,126,11.527980421591396,0.0772493037268019,52.39590642993221,0.1753897815223982,1.6155,112815405838.43626,1474130436614.5679,36403210776.76781,212175343565.05847,1126037866716.8127,338798703279.95654,0.044479748235987396
127.0,0.470978543677688,6.589394178649983,0.0360170177775442,84.64075954307235,6.0104232550428796,1.0003073718771036,0,127,14.15670555722954,0.3374547125651553,49.50101581702455,0.8659000206283083,1.6155,62740966423.97357,811775228974.9388,20351574866.647526,116780276823.40976,619688968809.2502,188675036257.1782,0.0215477935788808
128.0,0.4799677071522144,6.5069158551165645,0.0283584246908486,86.23933357318907,5.968796560884871,1.0000485551562743,0,128,11.673710639041044,0.0809810156633114,52.32162822464136,0.1816380394028908,1.6155,111296762363.1749,1454068661517.3381,35916247912.90494,209286157943.05557,1110702561483.5015,334245163894.4485,0.0440840107199966
129.0,0.4701336394489416,6.616516281713298,0.0405055745741961,84.41190232077811,6.022362533631059,1.000933044789051,0,129,14.175154696140348,0.3958621084975344,49.46115930638429,1.056595162683772,1.6155,53733281347.18955,692372474950.9781,17468775692.617153,99581508920.27379,528396952989.2372,161675987293.31622,0.017262786099572998
130.0,0.4773847176410765,6.481592799294078,0.0300030215101027,85.86912883682982,5.9704409215442364,1.000046304314091,0,130,11.47300653168094,0.0807642160291892,52.14072812895682,0.1756360313856622,1.6155,112827098948.31766,1474318376277.4277,36406755938.34204,212202658532.00342,1126183171754.4175,338832867477.77576,0.0444557844403671
131.0,0.4738452394152898,6.675257215484258,0.0510337290853032,88.6918632556769,5.909156353701371,0.0619603021670419,0,131,22.890526867038695,0.01204394489584,45.47209104373747,0.0353494608517227,1.6155,13224982134.315655,156974550997.18427,4480710856.143576,22474511468.834194,119123558423.94894,40226703310.821014,0.0042634472663089
132.0,0.4594852786345156,6.481424204767303,0.0570438043454351,85.87225957541239,5.999909735192367,0.289524933003592,0,132,19.58228531020702,0.3171412203113931,44.85398691205198,0.8193441131406592,1.6155,18956242735.892708,233519461110.5487,6425763015.734283,33503812886.277428,177673794067.22165,57374459649.9806,0.00498803244504
133.0,0.4636367637922736,6.5673281217395925,0.0437435105122047,87.12127279385606,5.999755681313317,0.2190032251852212,0,133,21.62079116762385,0.097411156073027,45.356130570469425,0.06165032096148,1.6155,13373876809.412151,158521658586.7615,4643754357.1155815,22693532370.685432,120282500880.51732,40673069536.3241,0.0033004232984607
134.0,0.4619662368781017,6.513527114259407,0.0578794962789204,86.33952963901173,5.975402481151755,0.2149619074296264,0,134,20.378656275355773,0.1543726347777845,44.759815896574594,0.6282866191614347,1.6155,17623087121.603508,216180121284.26437,5940864938.418352,31009081295.878986,164434642020.13068,53374898875.891235,0.0049701505435256
135.0,0.4728635985568704,6.677026850593586,0.047147734266137,88.71914143877521,5.945317717911703,0.0931184495897495,0,135,22.64712140838316,0.0570047407182627,45.69592293916623,0.0180148481791109,1.6155,13167650677.001846,156077163826.54813,4498879637.8255205,22344152504.208614,118430621912.35278,40052188693.05848,0.0038206437437796003
136.0,0.4524921728363067,6.38195666309585,0.0522871579099579,84.41973186684604,6.042839746570148,0.4384265843202639,0,136,18.266945989087038,0.4097014442391649,44.45609998635196,1.1887250356984829,1.6155,20572230829.805492,254490488672.47275,7099714776.102027,36519678168.12465,193677712924.94543,62226072518.9068,0.0050230576535219
137.0,0.4731350047695051,6.680915620851395,0.0479304237629297,88.77400565026703,5.9529565400189846,0.0831620231386961,0,137,22.64553580234392,0.0418340052611013,45.73509821531964,0.0156424702511445,1.6155,13124879161.975206,155527672201.98483,4471849615.490561,22265271882.54897,118012121858.61859,39923560847.7116,0.0038575555198963
138.0,0.4467321211328865,6.310541968700837,0.0535824192961885,83.38286145122959,6.059394461049654,0.5077718924212828,0,138,17.248386681800156,0.5161032830389172,44.42714623157667,1.3287430434288583,1.6155,20697451611.13967,255788977257.91632,7199595674.719994,36703525886.41395,194650117791.63492,62608005150.40461,0.0050316030397061
139.0,0.4729508731193801,6.678745321819826,0.0471901197187096,88.74315445486147,5.945692366730448,0.0820127626892993,0,139,22.838643316925726,0.0288156506884008,45.54139067641696,0.0086762800658976,1.6155,12614981348.11762,148724108672.13422,4297774905.542169,21285078791.242485,112808808745.69142,38396360315.86748,0.0035112276149115995
140.0,0.4566043010160969,6.435537686426079,0.0559030937214114,85.20367315403361,6.0137837685195406,0.3595732736847936,0,140,18.989654526632435,0.3939195367600997,44.49931620556942,1.0827804860306236,1.6155,20375723134.449078,252086942652.03644,6969469591.947766,36175495040.83205,191852647702.89996,61635466037.232956,0.0051405224641788
141.0,0.4349604367059857,6.160108739195209,0.0444157434924443,81.19207039560342,6.020945352506685,0.8592850903241266,0,141,17.622880884511392,0.4056541080957069,42.86556113172028,1.207130813454607,1.6155,14364275974.055899,171569630472.06567,5265627196.564349,24569254795.518856,130237493264.4521,43639387763.46066,0.0025042912084316
142.0,0.4133213538332929,6.158987961107555,0.0352889961497318,81.17680478164925,6.195045874577167,0.8083263292455146,0,142,16.687748010835946,0.027949233215912198,42.8289628771071,0.0017802524164895,1.6155,17464521635.3577,212996062561.66293,6740794983.721779,30534484443.538956,161904150409.24356,52901461119.977646,0.0023827488802514
143.0,0.4389561900769864,6.177956826106279,0.0437901795899599,81.45266894877773,6.019360574660218,0.8432092197443084,0,143,17.830113674607446,0.4349770682033592,43.05424416595066,1.2598252129963095,1.6155,15179830058.92057,182080257514.70233,5495293029.060698,26081647624.14209,138262986405.92853,46085781549.35699,0.0026403231337276
144.0,0.4153477839094726,6.174988757821162,0.0349426682599728,81.41009762736982,6.182149613204248,0.7969882869842443,0,144,16.904008903916868,0.033680468922772204,42.86772303872722,0.0039264440383851,1.6155,18957217946.937828,232592190656.54318,7220564949.48029,33356064122.726265,176879907072.37543,57373073061.57929,0.0024786568426557
145.0,0.4370631569539712,6.174975749424385,0.0437586856841539,81.40819119523664,6.013629325602877,0.8528044484834484,0,145,17.760585179656594,0.4111194588569664,42.9811239523249,1.237751995096109,1.6155,13224988496.139935,156420072463.99274,4895276071.803052,22386967049.42966,118653522197.68184,40222720011.051186,0.0024457277730204003
146.0,0.4143337783688035,6.158678852157172,0.035077710064249,81.17252683117435,6.170178238545941,0.8104068116800618,0,146,16.77015049537547,0.0349917984554012,42.79247226650014,0.0035552992819427,1.6155,18944541542.26034,232288567465.4493,7187462276.754434,33311612887.986393,176642726100.82626,57341020202.699265,0.0024611259014636
147.0,0.4363805878460474,6.158102808079028,0.0419434528022307,81.16358059295875,6.033451469204298,0.855804609022722,0,147,17.86546773089308,0.4329043676137224,42.7287364416178,1.2622747806223102,1.6155,14602750344.12591,174546991151.5343,5334051880.943477,24997078880.388638,132506993186.09692,44355937628.67798,0.0023720673924311
148.0,0.4165356358841366,6.179767243031629,0.0341263256887377,81.48055525647868,6.178190298400889,0.8030376912240254,0,148,17.02263831752548,0.038200946779176195,42.90506918267107,0.0057312317226949,1.6155,19937494695.75516,245340774366.71844,7537783423.13665,35190982156.807686,186617999148.37256,60310496621.74488,0.002422327203775
149.0,0.4340609979721559,6.140355653735219,0.0425982015581516,80.90415663884555,6.019935541597156,0.8650091306164323,0,149,17.830743914124984,0.4158117734476495,42.5121140358147,1.2205498746511467,1.6155,14143314036.308084,168603987572.60956,5169772210.352607,24142270749.88604,127970997266.72418,42974260301.15253,0.0024147967267482
150.0,0.4160281586720374,6.177375273686958,0.0345505440208295,81.44511139793354,6.20028066246737,0.8066582977640141,0,150,16.804523366874818,0.0303676590954018,43.01534029818622,0.0016859000343961,1.6155,19180334731.07303,235479976159.44894,7298026186.8267,33771378990.58626,179083653205.84482,58045641078.37736,0.0025409305695929
151.0,0.9999856556478712,13.096692044423644,0.0290126659383678,163.1753802336638,5.8984138590742505,0.8231139840820028,0,151,13.8644524482029,,59.62232220157201,,1.6155,1651535356.2527812,1455586991.303317,788095324.811226,57946405.93687772,115206807.2200843,5592536686.5051155,1.6654412643343205e-07
152.0,0.9999904476451744,13.096744494924607,0.0290129496614808,163.17608530667533,5.8984045874516635,0.8231505537713087,0,152,13.8644318146146,,59.62231452391721,,1.6155,1651223076.7231479,1451369894.1487725,787975136.69573,57338558.93798468,111979489.97060782,5591600482.214457,1.468884304383011e-07
153.0,1.0,13.096833998642731,0.0290127773335209,163.17747814310155,5.898414358027665,0.8231459698851146,0,153,13.8640733945475,,59.622553153254536,,1.6155,1652198291.587186,1464095012.1951628,788320549.617543,59169762.27979637,121697815.15930624,5594532240.185683,1.817829080177392e-07
154.0,0.9999838463536806,13.09668924307821,0.0290131646335135,163.17512844864584,5.8983843451210705,0.8231839820829161,0,154,13.8649598776983,,59.623060899540306,,1.6155,1649206840.6692066,1424865570.5099356,787279893.7511431,53522876.8909146,91727546.16519293,5585546575.458296,8.495058501212646e-08
155.0,0.9999827209944708,13.096680981833662,0.0290134664225662,163.17496901617807,5.898376571159988,0.8231977479012955,0,155,13.8650304834811,,59.623530138201204,,1.6155,1648733442.8111594,1418592517.0612798,787116422.9561641,52619402.14297725,86931814.95409882,5584126675.062235,6.75380431900968e-08
156.0,0.9999983907551284,13.096820974105936,0.0290125897744503,163.17724879129423,5.898409679109565,0.8231489140438633,0,156,13.8642978509892,,59.622079335473614,,1.6155,1651632487.9022286,1456741720.5356793,788122252.4460329,58111789.40499418,116083362.40181917,5592830923.628908,1.593504868504555e-07
157.0,0.9999821804385924,13.09667648861124,0.0290132644020768,163.1748832706188,5.89837453450417,0.8231995857404476,0,157,13.8651532976858,,59.6236744253508,,1.6155,1648392344.368598,1414131947.397338,786999740.235539,51977404.20670821,83524609.5466077,5583102062.993547,5.931418316860929e-08
158.0,0.9999912692108736,13.09675610896769,0.0290127413981555,163.17620993352105,5.898398330192181,0.8231668417185496,0,158,13.864566220453,,59.6222591978051,,1.6155,1650528199.1939967,1442211180.628275,787740904.6788423,56019800.91681165,104979877.90552095,5589515661.419479,1.2486188532830812e-07
159.0,0.9999809016278292,13.096662649441058,0.0290131974721941,163.17469777287656,5.898376400282153,0.8231968831053711,0,159,13.8651302016154,,59.62354294556869,,1.6155,1648621423.1876926,1417154716.3435593,787076786.2537198,52412685.915108666,85835000.39168514,5583788966.801405,6.698909329536339e-08
160.0,0.9999887522036726,13.096734247105504,0.0290128535354837,163.17584542727715,5.8983915311658155,0.8231763366909501,0,160,13.8647454092865,,59.622678656911006,,1.6155,1649965090.9378562,1434807726.9911628,787543674.9637167,54953982.15341695,99322961.32123283,5587824332.845728,1.0677595364394435e-07
161.0,0.749868757817765,8.396324460944276,0.0316447217797399,94.73748102457797,5.898488828946171,0.8230918827902722,0,161,13.682058255330686,,32.40624177167205,31.844947806730772,1.6155,1580294976.846794,1439072081.881818,757885294.2412853,62445243.51250516,147889904.1848786,5355231427.669091,4.407335398001967e-07
162.0,0.748515254966507,8.380410410847283,0.0322615269652521,94.50471883574262,5.898466585764617,0.8230917625086107,0,162,13.5770131680238,,32.250158771109874,31.876437779865423,1.6155,1579783809.8703372,1426015238.5377326,757731863.9657413,60518280.75877567,137600977.74467397,5353856667.297634,3.7911943493899794e-07
163.0,0.7499939492931557,8.397233198133696,0.0317069708486647,94.75256370697014,5.898662408057451,0.8229367056919944,0,163,13.66988680113072,,32.42705985361048,31.849250781613648,1.6155,1592663175.8725863,1599095885.7551556,762249932.7165494,85463479.25013728,270036042.6251758,5392426699.962337,1.0413217368417074e-06
164.0,0.748514247777716,8.38042317545993,0.0322586931959872,94.50435119613121,5.898424035735086,0.8231598442959442,0,164,13.578305599302,,32.24823245907014,31.876680995766428,1.6155,1576823165.1112757,1387506646.7976513,756688123.2196987,54977550.23051419,108197100.34719375,5344959413.958206,2.3403630386896552e-07
165.0,0.7499665918468592,8.396983203782378,0.0317072565848785,94.74805119339493,5.898564078324296,0.8230276794400962,0,165,13.669544359485869,,32.424450299478835,31.849261772690298,1.6155,1587336796.334755,1529648326.5787473,760361004.6008967,75469989.82607698,217000390.18941367,5376421914.279848,7.729935592268889e-07
166.0,0.7485322557599394,8.380500377962544,0.0322616730287997,94.50627877475029,5.898489618206005,0.8231035568765565,0,166,13.576484494990742,,32.251322490225,31.877364685538094,1.6155,1581667172.4111814,1450330459.1969657,758389942.114596,64015407.373307236,156157793.31709504,5359522523.955673,4.777383549558054e-07
167.0,0.7499504088145201,8.396836277981013,0.0317240804574513,94.74541077302601,5.898551935534546,0.8230324415777391,0,167,13.665317163215619,,32.42521023564008,31.849810832730604,1.6155,1584737715.338868,1496047821.3766,759455757.3507106,70636870.68961626,191353708.77596384,5368607539.145584,6.59916759996842e-07
168.0,0.7485954648155274,8.380982655899329,0.0322568273998483,94.51444425830577,5.898606559441877,0.8230174010409016,0,168,13.57858440581151,,32.256411614672515,31.87839696159167,1.6155,1589075080.994839,1546919862.325988,761016044.0172033,77914786.0266115,229922334.21405506,5381779046.640062,8.535737500518628e-07
169.0,0.7499375439708048,8.396754694231204,0.0317172147645202,94.74382917772603,5.898513513604177,0.8230821989737185,0,169,13.666956038862947,,32.42252458033802,31.84939253821952,1.6155,1582181622.623201,1462339150.6830516,758552735.0939499,65783339.42010796,165592227.51731914,5360935647.969947,5.323150871969792e-07
170.0,0.748526919278505,8.380523976742063,0.0322585789054719,94.50561366612683,5.898410133258165,0.823178148220604,0,170,13.578668131937,,32.248543412647194,31.877271784630597,1.6155,1575666031.6224234,1372367982.217527,756280085.1839612,52798677.22224432,96633249.56153695,5341484315.281877,1.7938596160783188e-07
171.0,0.9018023843708156,12.121929179535144,0.0441959713179128,148.95098530965905,5.898447044848674,0.5703640324260644,0,171,10.1798954866467,,121.84085820976934,,1.6155,2036764937.1607175,1812934075.4007337,945090816.8737894,74236753.84688497,155980667.99970675,6867395627.273176,1.0744929294770584e-06
172.0,0.9016551833006629,12.120440638875593,0.0442263464937271,148.92962315072765,5.898496208124008,0.5709248684606381,0,172,10.1768819686209,,121.82232199964704,,1.6155,2039914500.6880872,1865315127.5509515,946087120.130324,81859960.78588177,196545275.89314038,6876559635.548023,1.5750523080340844e-06
